Date,ABBV,ARCC,AVGO,BABA,CVX,DIS,DRE,ECL,EPD,INTC,MS,NEE,OKE,PYPL,ROK,SBUX,T,TEAM,TSLA,WMT
2016-04-21,49.47248458862305,9.40969467163086,129.03761291503906,80.77999877929688,82.79411315917969,97.08973693847656,18.42683982849121,109.54495239257812,19.398611068725586,28.19470977783203,24.231904983520508,23.85573959350586,25.650449752807617,40.099998474121094,104.01195526123047,55.31444549560547,28.777957916259766,24.299999237060547,49.65800094604492,61.21141052246094
2016-04-22,49.51279067993164,9.561361312866211,128.16798400878906,79.88999938964844,83.29216766357422,97.9011001586914,18.60516357421875,110.4476089477539,19.767898559570312,27.903676986694336,24.623027801513672,24.179000854492188,26.38731575012207,40.310001373291016,104.12049865722656,52.614402770996094,28.937589645385742,23.81999969482422,50.75,61.43491744995117
2016-04-25,49.1500358581543,9.662474632263184,127.11931610107422,78.83999633789062,82.88391876220703,98.65585327148438,18.825946807861328,109.96300506591797,19.67376708984375,27.683197021484375,24.471912384033203,24.185340881347656,26.070465087890625,39.81999969482422,103.8129653930664,52.696495056152344,29.044004440307617,23.90999984741211,50.36399841308594,62.105403900146484
2016-04-26,49.1177864074707,9.662474632263184,128.53460693359375,78.61000061035156,83.52079772949219,98.957763671875,18.87689208984375,110.1815414428711,19.731693267822266,27.692020416259766,24.489688873291016,24.40718650817871,26.704172134399414,39.72999954223633,104.85317993164062,52.6508903503418,28.95279312133789,24.100000381469727,50.74800109863281,61.95343017578125
2016-04-27,48.93238067626953,9.719348907470703,129.1910858154297,77.6500015258789,84.7945327758789,99.32569122314453,18.902366638183594,110.83715057373047,19.933753967285156,28.000688552856445,24.60588264465332,24.696640014648438,27.31576919555664,40.0099983215332,104.64513397216797,51.90290069580078,29.43166732788086,23.65999984741211,50.29399871826172,62.06069564819336
2016-04-28,49.33544921875,9.605598449707031,126.1729736328125,76.4000015258789,83.61061096191406,98.14639282226562,18.859909057617188,109.55443572998047,19.6912841796875,27.436262130737305,24.337745666503906,24.607900619506836,26.645153045654297,40.06999969482422,103.33355712890625,51.465049743652344,29.37085723876953,23.190000534057617,49.54199981689453,61.60477828979492
2016-04-29,49.17422103881836,9.599278450012207,124.2632064819336,76.94000244140625,83.43099212646484,97.4199447631836,18.571195602416992,109.25039672851562,19.610462188720703,26.70427703857422,24.1857967376709,24.84242057800293,27.087238311767578,39.18000030517578,102.63707733154297,51.291744232177734,29.507675170898438,23.170000076293945,48.152000427246094,59.781044006347656
2016-05-02,49.52891540527344,9.592958450317383,124.54456329345703,76.61000061035156,84.35362243652344,98.4577407836914,18.91935157775879,108.57575225830078,19.044706344604492,26.99530601501465,24.36455726623535,24.943838119506836,26.959850311279297,39.02000045776367,102.42901611328125,52.322509765625,29.72050666809082,24.170000076293945,48.36000061035156,60.42470932006836
2016-05-03,49.7949333190918,9.529763221740723,122.08912658691406,75.91000366210938,82.728759765625,97.91053009033203,18.825946807861328,107.92964935302734,18.70671844482422,26.774831771850586,24.033857345581055,25.019901275634766,26.817487716674805,38.36000061035156,101.633056640625,51.489524841308594,29.576082229614258,23.780000686645508,46.4640007019043,59.89727020263672
2016-05-04,49.54503631591797,9.643514633178711,121.125732421875,75.81999969482422,82.1327133178711,97.80674743652344,19.097671508789062,109.56393432617188,18.75815773010254,26.552448272705078,23.488651275634766,25.2396297454834,28.60082244873047,38.310001373291016,100.44811248779297,51.61767578125,29.553279876708984,23.280000686645508,44.512001037597656,60.06712341308594
2016-05-05,50.25443649291992,9.536084175109863,121.56050109863281,78.83000183105469,82.81043243408203,98.99549865722656,19.2759952545166,109.30738830566406,18.846323013305664,26.596923828125,23.390335083007812,25.110748291015625,29.192771911621094,38.95000076293945,101.01797485351562,51.489524841308594,29.446874618530273,23.020000457763672,42.305999755859375,60.084991455078125
2016-05-06,50.391475677490234,9.586639404296875,120.97223663330078,79.19999694824219,83.16968536376953,99.57099151611328,19.57320785522461,111.21723175048828,19.14021873474121,26.721460342407227,23.461837768554688,25.034685134887695,29.799711227416992,39.47999954223633,101.47927856445312,51.5444450378418,29.636898040771484,21.829999923706055,42.986000061035156,61.014747619628906
2016-05-09,51.35077667236328,9.555042266845703,121.40705108642578,79.41000366210938,81.936767578125,99.3823013305664,19.94683837890625,109.7159652709961,18.868366241455078,26.507970809936523,23.327770233154297,25.11920166015625,29.40258026123047,39.619998931884766,100.66520690917969,51.84651184082031,29.538082122802734,21.09000015258789,41.784000396728516,61.640525817871094
2016-05-10,51.38302230834961,9.6751127243042,123.29126739501953,79.72000122070312,82.68795013427734,100.571044921875,19.89588737487793,111.27423858642578,18.875709533691406,26.810409545898438,23.801475524902344,25.269208908081055,30.0319881439209,40.11000061035156,102.9355697631836,52.62458038330078,29.880128860473633,21.809999465942383,41.737998962402344,61.497501373291016
2016-05-11,50.54465103149414,9.630875587463379,122.64331817626953,79.80000305175781,82.58180236816406,96.50480651855469,19.632644653320312,110.76114654541016,19.118183135986328,26.739248275756836,23.56015396118164,25.288223266601562,30.024494171142578,39.709999084472656,103.04410552978516,51.47121047973633,29.78131866455078,22.010000228881836,41.79199981689453,59.804500579833984
2016-05-12,50.3753547668457,9.6751127243042,120.24755096435547,79.16000366210938,83.38199615478516,95.95759582519531,20.01776695251465,111.29324340820312,19.301868438720703,26.472393035888672,23.443958282470703,25.59669303894043,30.189340591430664,39.5099983215332,103.7860336303711,51.535301208496094,30.062564849853516,21.579999923706055,41.45600128173828,60.20073318481445
2016-05-13,49.980342864990234,9.643514633178711,119.40351867675781,77.16000366210938,82.25520324707031,94.83489990234375,19.915069580078125,110.23856353759766,19.294519424438477,26.605817794799805,23.140071868896484,25.514297485351562,30.751312255859375,39.47999954223633,102.93942260742188,51.09591293334961,29.758514404296875,21.93000030517578,41.52199935913086,58.480709075927734
